Sample material properties:
 material_id  transition_metal_content  rare_earth_content  carbon_content  main_group_content  alkali_metal_content  halogen_content  post_transition_metal_content  s_electron_count  p_electron_count  d_electron_count  f_electron_count  total_valence_electrons crystalline_symmetry  spin_orbit_coupling  magnetic_anisotropy  electron_phonon_coupling  thermal_stability  chemical_stability  synthesis_difficulty  cost_factor
     43       0.455886     1.556653         86.477370      0.999000           0.043366         2.489481       781.975153           0.998984     
     44       0.345068     0.961138          8.854485      0.925327           0.307541         2.116599       115.108538           0.559334     
     45       1.482408     0.718800         18.904782      0.999000           0.103662         4.119349       312.871400           0.491176     
     46       1.042037     1.345087         10.300189      0.999000           0.419962         9.374369        96.489671           0.535351     
     47       2.253004     0.975085         35.634299      0.999000           0.527022         7.392525       517.488220           0.578294     
     48       0.730249     0.820672         80.368515      0.917711           0.511841         4.620015       584.356171           0.803323     
     49       1.744182    -0.384959          6.041596      0.672181           0.093966         7.025143       305.927804           0.176086     
     50       0.126213     1.348292         29.895908      0.999000           0.321118         7.025332       373.867473           0.625947     
     51       1.930550     0.540322         20.746379      0.999000           0.353146         0.253277       233.639922           0.549516     
     52       0.137379     1.537677         11.205260      0.999000           0.870963         8.215939       637.892039           0.120861     
     53       0.965709     1.777180         18.187234      0.999000           0.536746         3.824786       292.004700           0.320951     
     54       1.950596     1.940688         68.462681      0.999000           0.933260         2.492849       526.719011           0.792769     
     55       1.301857     0.131630         20.922246      0.500000           0.157115         7.406065       416.931847           0.420174     
     56       0.760427     1.425877          3.201890      0.999000           0.122283         3.932764       387.347443           0.043675     
     57       0.546284     1.275171         65.222712      0.999000           0.252693         7.050980       735.779249           0.594366     
     58       0.043929     1.432266         45.238897      0.999000           0.018433         6.914060       467.750487           0.638361     
     59       1.446136     1.948455          5.772019      0.999000           0.209357         3.181998        65.863133           0.436058     
     60       0.313931     1.068548         17.361325      0.940403           0.858105         6.230395       715.659826           0.118181     
     61       0.599421     1.353243          8.528129      0.999000           0.496300         1.931032        64.621514           0.619662     
     62       1.003596     1.385364         77.204528      0.999000           0.194353         2.943645       610.674777           0.946579     
     63       0.481642     1.047160         11.519698      0.999000           0.867815         0.958611       112.790578           0.729713     
     64       0.085484     0.734769          5.337045      0.605577           0.786824         8.134378       118.310294           0.255379     
     65       1.206199     2.408127         23.261426      0.999000           0.717982         1.974091       156.012184           0.981891     
     66       0.917697     0.771205          4.508463      0.772371           0.290564         6.794696       545.972929           0.054285     
     67       0.330752     0.925127         77.045121      0.999000           0.851899         7.376831       629.555197           0.796586     
     68       0.133320     0.525320         42.935721      0.583680           0.797356         6.121174       478.155934           0.453677     
     69       0.819962     1.429621         75.661277      0.999000           0.881032         4.958714       776.538338           0.531719     
     70       0.279315     1.317130         29.951668      0.999000           0.773206         1.692824       736.906680           0.237145     
     71       0.256114     1.471570          7.087587      0.999000           0.456072         2.380443       109.767501           0.419443     
     72       0.549887     0.717930          9.968105      0.835311           0.974513         6.920586       731.645519           0.124643     
     73       0.730489     1.137418         10.162868      0.999000           0.885445         8.647328       264.725231           0.253505     
     74       1.006566     0.621843         15.813398      0.999000           0.739767         8.951578       189.486922           0.601167     
     75       0.372329     2.142564         69.298716      0.999000           0.693258         2.627061       737.829330           0.652288     
     76       0.942228     1.677534         15.148692      0.999000           0.806824         6.194333       115.050781           0.598940     
     77       0.649229     0.572033         26.957984      0.895909           0.434893         2.915413       414.511435           0.564719     
     78       0.226172     0.919379         19.855456      0.996315           0.035421         2.602449       360.065212           0.327091     
     79       1.833313     2.066062         10.001171      0.820216           0.179457         3.282965       268.751744           0.263336     
     80       1.234274     0.888358         61.642646      0.999000           0.025908         2.395240       466.203088           0.899991     
     81       0.736353     0.805402          6.235994      0.999000           0.768116         0.444292       770.842621           0.063183     
     82       2.466418     2.382635         46.175013      0.999000           0.579697         3.717716       431.577781           0.575941     
     83       0.354442     1.261909         11.325648      0.999000           0.843977         8.647959       634.209224           0.113062     
     84       0.626232     0.946107         67.419718      0.999000           0.695102         2.000773       369.691834           0.977014     
     85       0.634258     0.943290          4.888448      0.997099           0.108236         8.921413       275.491088           0.124913     
     86       0.524910     0.752123         19.964695      0.809796           0.101755         0.959799       289.539649           0.397958     
     87       0.687495     1.072863         25.769694      0.862097           0.568936         8.152911       798.559123           0.279717     
     88       0.473075     0.958237         73.945971      0.999000           0.414656         6.202401       552.800262           0.901947     
     89       1.135539     1.655590         28.124158      0.999000           0.987055         7.896343       210.460193           0.731337     
     90       0.396833     1.399129         65.984013      0.999000           0.198982         9.717602       379.279154           0.898795     
     91       1.120308     0.517500         10.162392      0.890643           0.361070         4.145582        67.076059           0.868662     
     92       0.462444     1.911549         37.041359      0.999000           0.935933         5.365273       779.076704           0.314211     
     93       0.104631     1.696424         10.031061      0.999000           0.148105         2.701876       232.089286           0.216556     
     94       0.167457     1.365447         40.425961      0.999000           0.418233         2.513696       463.645337           0.526094     
     95       0.628311     1.431706         14.790429      0.999000           0.339556         4.575646       170.563347           0.620912     
     96       0.598908     1.816704         15.280328      0.999000           0.549162         2.699143       372.579529           0.317041     
     97       1.520205     1.633293         34.290336      0.999000           0.866974         9.179854       450.824006           0.579209     
     98       1.606201     1.753824         12.542870      0.894457           0.729756         4.108775       306.798645           0.324469     
     99       1.050727     0.539707         42.673590      0.999000           0.708930         0.737229       722.696651           0.336900     
    100       1.282440     0.175290         18.913844      0.999000           0.248175         6.309149       438.494610           0.401358     
    101       0.334216     1.014326         29.388083      0.999000           0.554658         0.714479       325.152279           0.513256     
    102       1.472575     0.679087         17.303859      0.999000           0.306311         0.548009       685.180748           0.216406     
    103       0.536527     1.711117         35.796116      0.999000           0.387769         9.675027       454.563393           0.598740     
    104       1.928605     2.000005          8.491534      0.999000           0.031305         5.350588        62.416813           0.881633     
    105       0.736577     1.367581         11.354886      0.999000           0.595783         6.295275        77.252282           0.977980     
    106       0.065519     1.032791         22.340117      0.999000           0.217426         0.378314       185.633185           0.853344     
    107       1.175474     0.063920         32.705873      0.824629           0.961953         3.282918       524.161527           0.454247     
    108       1.107081     0.718822         27.227311      0.938365           0.826960         8.153284       180.599239           0.857589     
    109       1.107352     0.590471          1.965647      0.960398           0.746639         5.555798        60.388968           0.167835     
    110       0.321115     1.267140         43.589061      0.999000           0.113684         3.957688       530.173148           0.754047     
    111       0.700287     0.818778          7.778673      0.999000           0.104202         9.024661       181.425491           0.185101     
    112       2.026945     2.403923          5.413172      0.999000           0.490912         5.406053       219.480314           0.147233     
    113       0.602330     1.091321         64.567127      0.999000           0.327210         8.173987       788.894999           0.730888     
    114       1.858760     1.023254         23.719783      0.999000           0.365528         9.251041       541.568085           0.324206     
    115       0.290022     1.603458         43.616625      0.999000           0.633853         0.256168       718.963263           0.408328     
    116       1.344816     1.047387          7.581242      0.999000           0.570182         9.012264       724.064284           0.070320     
    117       1.385264     1.495399         28.598074      0.999000           0.539122         6.375144       723.387702           0.213478     
    118       0.694181     1.646112          1.731172      0.999000           0.837482         4.602898       176.231859           0.005449     
    119       0.287136     0.904968          4.813240      0.898461           0.583351         4.847768       755.846318           0.041902     
    120       0.935819     0.931336          3.381051      0.976261           0.051427         8.471486       618.351482           0.038755     
    121       0.753408     1.660654          2.022335      0.999000           0.629926         3.506964        72.667505           0.044361     
    122       0.448965     2.076756          7.365607      0.999000           0.913412         5.441381        87.036926           0.482290     
    123       1.106973     1.776989         26.367918      0.999000           0.751512         3.520887       364.945439           0.445039     
    124       0.605099     0.978958          2.916635      0.931478           0.854355         4.918143        94.399898           0.211617     
    125       1.510897    -0.230414         34.266347      0.745835           0.474555         3.828517       380.227398           0.514176     
    126       1.507266     0.557853         57.817113      0.999000           0.257079         3.570009       691.689914           0.674626     
    127       1.623279     1.338679         77.676153      0.999000           0.359075         0.376431       755.545722           0.915532     
    128       0.859102     0.346380          1.420301      0.500000           0.450710         8.713528       360.859852           0.029026     
    129       2.029264     1.001148         23.589395      0.999000           0.201652         0.308984       311.660800           0.690938     
    130       1.148506     1.549035         84.016444      0.999000           0.081157         2.297801       565.745399           0.967312     
    131       0.376238     0.460975         23.758691      0.551773           0.569130         2.698251       435.652124           0.364167     
    132       1.485975     1.220340         10.445181      0.999000           0.306963         6.830287       426.609378           0.173530     
    133       1.750035     0.909309         13.197349      0.500000           0.218354         0.423422       172.206704           0.701872     
    134       1.232405     1.076762         56.530115      0.999000           0.318539         0.279216       687.529148           0.692772     
    135       1.805667     1.649890         18.775514      0.999000           0.167384         7.548630       262.099915           0.565633     
    136       1.062923     1.599760          8.663893      0.999000           0.375287         0.635737       219.625353           0.234621     
    137       0.991372     0.586648         43.097234      0.999000           0.419519         3.888688       682.830999           0.397539     
    138       1.135297     1.113000         96.193524      0.999000           0.930262         8.993677       777.533142           0.623086     
    139       0.940672     1.861970         13.562862      0.999000           0.901967         6.534026       109.024369           0.840039     
    140       1.684837     1.096103         15.918176      0.662088           0.259152         0.374167       674.180117           0.177913     
    141       1.260983     1.940124          4.512697      0.999000           0.709213         5.990202       475.907843           0.058237     
    142       1.439000     1.362985          6.799882      0.785821           0.664301         5.692284       123.171760           0.369330     
    143       1.357197     1.329978         67.392577      0.999000           0.403466         4.974810       777.766798           0.551420     
    144       1.389645     1.183745         42.263411      0.999000           0.192682         7.754483       531.009217           0.469737     
    145       1.637991     1.432971         32.419317      0.999000           0.093358         8.615026       357.669821           0.778355     
    146       1.146841     1.403324          2.814289      0.945770           0.753593         2.931335       217.902379           0.068393     
    147       0.766250     1.440508         14.955032      0.999000           0.485731         6.469780       379.404021           0.352039     
    148       0.830288     0.767331         45.013568      0.999000           0.625927         1.259391       702.984232           0.484269     
    149       1.030888     2.039960          5.519250      0.999000           0.702626         4.770200        74.427725           0.405110     
    150       1.659193     0.872088         59.582776      0.999000           0.044968         6.273026       790.864001           0.542446     
    151       1.929065     2.526348         14.907753      0.999000           0.322210         9.732008       281.661633           0.358126     
    152       1.078420     1.385995          5.151116      0.999000           0.983048         6.656803       756.250222           0.033190     
    153       1.426872     0.122430          8.342713      0.755461           0.420888         3.075220       622.625178           0.085884     
    154       0.549586     1.116279         91.547951      0.999000           0.222532         0.557993       540.032085           0.975658     
    155       1.514620     1.921341         23.142233      0.999000           0.402768         7.749676       368.861295           0.440483     
    156       0.782332     0.838618          4.735062      0.743134           0.179413         4.800533       668.700040           0.050443     
    157       0.086474     1.024132         40.058404      0.944102           0.189586         5.250494       315.432835           0.625766     
    158       0.885442     1.154833         18.880650      0.999000           0.354157         7.631994       405.052200           0.258061     
    159       1.117510     0.994802         35.787558      0.999000           0.904640         1.852803       736.824319           0.331503     
    160       0.809950     1.771987          5.957678      0.999000           0.006597         1.472649       307.045407           0.097838     
    161       0.523071     1.399769          2.940217      0.999000           0.478397         3.906362        96.124291           0.149562     
    162       1.660686     0.387598        143.651658      0.999000           0.685957         4.594261       774.876624           0.975633     
    163       0.379963     1.294916         65.044014      0.999000           0.189940         6.161263       660.906707           0.557769     
    164       0.538909     1.952100         12.061696      0.999000           0.957342         0.938127       118.653676           0.811003     
    165       0.203878     1.498939         17.775462      0.999000           0.095843         5.975259       211.023808           0.656824     
    166       1.648310    -0.529988         16.135172      0.547863           0.719510         4.553486       155.814596           0.803201     
    167       1.403387     1.998787          6.629753      0.999000           0.414753         5.592027       168.477245           0.249319     
    168       1.099907     0.807491         29.910770      0.709094           0.525181         8.382040       550.979240           0.424111     
    169       0.814753     1.327333         59.545019      0.999000           0.831892         0.185145       704.525516           0.694629     
    170       1.889276     2.219588          4.896322      0.999000           0.207800         6.523088       220.730310           0.140319     
    171       2.195957     0.771910         40.605066      0.999000           0.521177         4.446129       366.829489           0.732873     
    172       1.463256     1.270001          8.051225      0.999000           0.681627         2.807337       145.788368           0.382781     
    173       0.256948     0.730661         62.043944      0.791720           0.063555         0.672582       604.657261           0.799715     
    174       0.866590     1.334324         65.143544      0.999000           0.079228         5.528812       507.161352           0.861847     
    175       0.980721     0.751672         13.424316      0.891718           0.999247         2.375487       195.696596           0.505548     
    176       1.260274     0.163903          7.136947      0.516022           0.573303         7.294499       691.066038           0.068378     
    177       0.206739     1.096541         20.573483      0.999000           0.412341         5.402875       391.970563           0.428021     
    178       0.892138     1.309434          4.222550      0.999000           0.365684         4.225785       388.154002           0.041725     
    179       0.311061     0.995987         14.699101      0.999000           0.407489         6.725934       243.392594           0.324287     
    180       0.287824     1.503313         53.603956      0.999000           0.518982         0.569660       723.227888           0.381387     
    181       0.113336     1.794055         22.397143      0.999000           0.154760         0.153194       663.505051           0.169014     
    182       0.911255     1.310465        106.005365      0.999000           0.258251         7.794893       664.480485           0.925919     
    183       1.737947     1.335979         11.603536      0.999000           0.053894         8.467386       100.495226           0.543405     
    184       0.299336     1.448219         17.463411      0.999000           0.550095         4.777499       233.705696           0.629714     
    185       0.361746     1.031390         21.974212      0.999000           0.100267         8.412034       479.240342           0.372688     
    186       0.535626     1.159818          7.318068      0.874613           0.172590         6.946763       255.869727           0.186880     
    187       0.394134     1.356725         24.839219      0.999000           0.507780         8.458056       450.935542           0.489631     
    188       1.317869     1.830909          3.245475      0.999000           0.917882         8.442583       655.685002           0.019212     
    189       1.583267     1.776841          3.122614      0.999000           0.119140         6.063286        67.673714           0.203076     
    190       1.495295     2.003744          6.063503      0.999000           0.305872         0.372531       313.825928           0.122340     
    191       1.657807     0.334908         41.292081      0.999000           0.606858         9.435824       598.488651           0.397074     
    192       1.018803     1.437240         11.005415      0.999000           0.013972         0.432404       302.982785           0.305727     
    193       0.528688     0.771972         13.304718      0.808681           0.254161         8.600432       467.375815           0.146399     
    194       0.511547     1.013923          8.754708      0.864055           0.471337         3.771322       556.643329           0.121575     
    195       0.268788     1.617096         10.958275      0.999000           0.935401         4.528250       211.380816           0.435128     
    196       0.048800     1.533501         13.748194      0.999000           0.954285         6.798675       259.179049           0.431836     
    197       0.555460     0.896871         15.736725      0.870384           0.873259         0.191837       172.251657           0.816190     
    198       1.559345     1.478678         45.308698      0.999000           0.714309         2.040554       361.977801           0.935235     
    199       0.900346     1.427862          7.146684      0.999000           0.405818         4.263410       230.177614           0.175475     
    200       1.508659     1.300195         15.585444      0.713477           0.258816         5.267056       173.298141           0.840347     
    201       0.714943     0.506901         45.368752      0.927743           0.556624         1.244871       560.474905           0.664847     
    202       0.927306     0.415448         86.627504      0.999000           0.219331         3.873210       796.820048           0.711971     
    203       1.269608     0.858516          5.745748      0.500000           0.615374         6.597642       153.585393           0.245017     
    204       1.487146     1.563534         39.023995      0.999000           0.561216         6.526406       441.421167           0.766614     
    205       0.149473     0.790425          7.345476      0.815887           0.286189         9.163281       256.685695           0.147192     
    206       0.457349     1.347036          4.248566      0.999000           0.551104         4.639767        65.429857           0.243696     
    207       0.948024     0.657661          5.483932      0.885037           0.100900         9.856861        97.093382           0.337919     
    208       1.496511     1.707210         38.875433      0.999000           0.078639         4.331987       403.781699           0.645873     
    209       1.138968     1.280780         28.468852      0.999000           0.494492         7.903192       294.204730           0.908506     
    210       0.888958     1.775590         79.369271      0.999000           0.126263         0.388593       618.980641           0.831360     
    211       0.096930     0.560281         63.072799      0.593140           0.146276         9.110472       560.090020           0.975121     
    212       0.565909     1.461406         41.119670      0.999000           0.594720         5.565960       521.522971           0.607511     
    213       1.784730     1.075148         13.488149      0.999000           0.640193         6.746125       351.736155           0.198381     
    214       0.578255     1.681336         25.548079      0.999000           0.047385         9.802322       329.253196           0.513349     
    215       1.965281     0.292291         77.087247      0.999000           0.937656         6.320692       720.966355           0.672507     
    216       1.578537     1.699440         69.378848      0.999000           0.767756         5.109189       637.492675           0.595735     
    217       1.746799     1.640317         73.367975      0.999000           0.459678         2.768619       635.379224           0.930572     
    218       0.142028     1.255695         71.336979      0.999000           0.211841         0.789704       707.047516           0.794423     
    219       1.440734     0.932876         26.764241      0.704056           0.768197         9.339133       330.207498           0.458801     
    220       0.906681     0.823367          8.505156      0.782448           0.209588         9.097112       520.456893           0.147623     
    221       0.491064     0.659045         25.293760      0.793060           0.284745         1.837533       374.837934           0.357179     
    222       0.061795     0.798549         23.808278      0.921692           0.017370         0.375242       462.107970           0.281837     
    223       0.426990     1.196224         33.906112      0.999000           0.799291         1.599389       269.919657           0.752422     
    224       2.366789     2.549846         12.852489      0.999000           0.909540         1.327830       204.703623           0.394906     
    225       0.877568     1.761627          7.802163      0.999000           0.456381         7.691472        65.705142           0.577128     
    226       1.937680     1.921770         21.611556      0.877281           0.970784         3.419604       160.286063           0.975164     
    227       0.697462     1.113638         23.113464      0.999000           0.764086         9.435444       246.502983           0.872353     
    228       1.045677     1.148583          3.311631      0.999000           0.883158         4.207854        98.823593           0.185639     
    229       0.237069     1.095009         32.511320      0.999000           0.230384         0.718637       477.617061           0.391993     
    230       0.887848     0.635473          6.753424      0.999000           0.202978         2.847824        50.696703           0.774547     
    231       1.501528     1.314195          2.149012      0.999000           0.818676         0.913306       287.452139           0.010522     
    232       1.850904     1.038634         80.457973      0.999000           0.037862         6.245028       645.929919           0.985911     
    233       1.261728     0.885932         35.008714      0.999000           0.505222         4.316944       558.301343           0.430572     
    234       1.711721     0.979432         55.428824      0.999000           0.475965         0.621164       495.073395           0.781961     
    235       0.786263     1.195192         27.345217      0.999000           0.878069         6.796606       516.762446           0.434880     
    236       0.285915     1.556110         41.538113      0.999000           0.912295         7.001459       617.482168           0.374634     
    237       1.233583     1.117233         13.603326      0.999000           0.704458         1.710894       177.297685           0.622920     
    238       0.603159     1.737741         42.915400      0.999000           0.635194         9.017291       504.673139           0.585961     
    239       0.552459     0.514664         28.500350      0.640572           0.159796         2.064266       248.311530           0.844583     
    240       1.466888     0.009899          6.946515      0.579051           0.482194         3.447643       131.688897           0.338629     
    241       1.332847     0.267679         58.356767      0.999000           0.639932         9.807704       536.877269           0.581825     
    242       0.546801     0.764888          6.983944      0.870289           0.726552         2.045799       574.021186           0.071213     
    243       1.303664     0.840431         29.572116      0.954285           0.477953         9.262408       426.915699           0.377376     
    244       0.410838     0.442505          8.575796      0.500000           0.044950         5.481517       241.592119           0.251972     
    245       0.565563     0.828491          7.453132      0.801969           0.111189         9.867923       111.298482           0.456938     
    246       2.408703     2.536212         55.838336      0.999000           0.445685         0.808652       738.732838           0.721747     
    247       0.193962     0.690074         22.197475      0.697763           0.588928         0.388679       486.605175           0.433187     
    248       0.687481     1.528817         67.091617      0.999000           0.821147         5.505442       511.722800           0.680764     
    249       1.347784     2.075243         14.728972      0.999000           0.204697         5.016703       139.884714           0.806495     
    250       1.325482     0.748008         90.767847      0.719987           0.952040         5.887272       696.011772           0.856907     
    251       1.716229     2.038088          4.056670      0.999000           0.035070         8.695380       227.494135           0.089368     
    252       1.604491     1.259197          5.696399      0.999000           0.474091         6.687286        57.914604           0.711241     
    253       0.637063     0.593355         15.465477      0.549690           0.380240         6.299013       275.942387           0.513530     
    254       0.991121     0.543732          2.508101      0.712135           0.532642         5.944643        96.391087           0.166169     
    255       2.524876     0.721294         55.330548      0.999000           0.386533         1.916949       545.913360           0.593114     
    256       0.255018     1.045922         11.483126      0.999000           0.048783         1.127696       658.781549           0.155784     
    257       0.316081     1.931756         35.594454      0.999000           0.358253         8.273907       796.226862           0.318506     
    258       1.164194     1.853576         46.338275      0.999000           0.186548         0.810039       359.568474           0.797905     
    259       0.390274     1.156050         81.799302      0.999000           0.895961         9.602301       727.931985           0.799525     
    260       0.653306     0.837551          4.066766      0.907972           0.951058         7.462269        81.026689           0.302675     
    261       2.053251     1.839347         18.138993      0.999000           0.876866         4.020567       466.260929           0.300732     
    262       0.194325     0.816363          8.594182      0.839928           0.462746         8.246291       291.412725           0.245046     
    263       1.847515     2.114895         38.070561      0.999000           0.260928         4.767888       540.606201           0.471939     
    264       0.659592     0.833924         25.726598      0.831334           0.557336         8.123489       292.079357           0.781320     
    265       0.422168     0.596076         24.245177      0.637010           0.028024         8.361400       287.339930           0.731934     
    266       0.947155     1.082859        136.641322      0.999000           0.119981         9.309582       760.910547           0.921796     
    267       0.642712     2.153730          9.639101      0.999000           0.597664         8.384596       274.833948           0.256673     
    268       1.100751     1.566913          2.682797      0.999000           0.533651         4.185418        53.971398           0.220750     
    269       1.723504     1.190817         10.552968      0.999000           0.505862         1.787826       179.910700           0.299667     
    270       1.888027     1.797109          6.269059      0.999000           0.158459         9.470245       544.842554           0.058752     
    271       1.759550     0.229949         18.071715      0.999000           0.514495         6.689471       522.395008           0.290800     
    272       0.717722     1.044544         29.859332      0.999000           0.503033         5.403973       473.545158           0.591400     
    273       1.224441     1.528288         10.169957      0.999000           0.944326         6.907481       516.723510           0.146716     
    274       0.846461     0.926290          9.310235      0.996919           0.707625         2.581758        92.069775           0.740566     
    275       0.854916     1.874788         53.535068      0.999000           0.831182         6.909950       389.653010           0.908502     
    276       1.023509     0.608394          3.786990      0.500000           0.387069         9.303115       455.588827           0.040918     
    277       1.531356     0.062372          6.345308      0.884264           0.180617         0.684353       608.699693           0.047174     
    278       0.897870     1.161334         11.955055      0.999000           0.966409         8.401031       455.441636           0.213433     
    279       0.328732     1.429974         35.093830      0.999000           0.874326         4.032220       720.952519           0.418793     
    280       0.942427     0.817679         11.486340      0.895718           0.652537         9.893313       122.954531           0.569452     
    281       1.264224     2.059120         11.404267      0.999000           0.352208         1.657409       716.551206           0.092632     
    282       2.044189     2.687749         26.667598      0.999000           0.012421         5.142328       222.938770           0.988427     
    283       0.229982     1.174788          6.828335      0.999000           0.370648         2.304445       380.991247           0.141081     
    284       0.156686     1.403191         32.407001      0.999000           0.307520         5.421578       480.858582           0.511970     
    285       1.274114     1.012899         45.981778      0.999000           0.563160         9.355458       697.763865           0.473192     
    286       0.251353     1.690745         60.964247      0.999000           0.034886         0.837309       442.211486           0.765565     
    287       1.196660     0.370581         40.607011      0.999000           0.424543         5.219301       472.261372           0.722700     
    288       0.593567     1.332115         76.643701      0.999000           0.994603         3.757406       601.109898           0.906577     
    289       0.552271     1.183683         45.156196      0.999000           0.758419         0.275754       718.322895           0.588091     
    290       0.388458     1.563471          4.092246      0.999000           0.952305         8.356554       185.104176           0.124809     
    291       0.348791     0.441795         52.080237      0.584459           0.799574         2.621268       557.330935           0.767412     
    292       0.215887     0.927868         31.240357      0.999000           0.319733         2.810950       530.832021           0.375108     
    293       0.870465     1.527058         47.983796      0.999000           0.030404         1.636058       683.094753           0.464951     
    294       1.694723     1.546979         30.555965      0.999000           0.200051         2.762830       631.792026           0.343487     
    295       0.857127     1.130392         29.676774      0.999000           0.192365         3.950965       288.153238           0.658383     
    296       2.060215     2.075238         53.392350      0.999000           0.831753         0.431127       522.391611           0.624516     
    297       1.467215     1.601224          3.191530      0.999000           0.814308         1.444930       210.927330           0.055536     
    298       1.286089     1.658253          9.260455      0.999000           0.374469         0.155875       243.772205           0.178032     
    299       0.369035     1.067399          2.771396      0.955442           0.493588         3.630946       468.835653           0.038163     
    300       0.514949     1.406492          4.581318      0.999000           0.702069         0.452122        51.131577           0.571563     
    301       0.052743     1.524509         24.452425      0.999000           0.138927         1.274583       175.078973           0.663861     
    302       1.688018     2.386199         55.178989      0.999000           0.639473         2.712452       415.103284           0.877765     
    303       0.348654     1.705169          9.601767      0.999000           0.885390         4.179162       720.072429           0.054911     
    304       0.544126     0.765331         11.879121      0.886844           0.204401         5.576281       597.227023           0.131129     
    305       0.795744     1.517473         26.614616      0.999000           0.477754         4.853625       200.783583           0.927864     
    306       0.186039     1.194667         39.649838      0.999000           0.359768         2.068127       482.491423           0.455194     
    307       0.182068     1.261047         78.492959      0.999000           0.591162         3.724030       714.408718           0.566360     
    308       0.912976     0.147290         96.224768      0.912424           0.998008         9.499724       651.711604           0.746044     
    309       0.206004     0.760555         66.214148      0.883826           0.225783         7.847038       539.730317           0.684599     
    310       0.254262     1.302304         40.214474      0.999000           0.325276         0.786100       733.888793           0.497428     
    311       1.232979     0.053109         46.392495      0.619591           0.772799         7.288151       401.786276           0.786952     
    312       0.888449     1.242189        108.200920      0.999000           0.378761         1.667866       573.934987           0.970667     
    313       1.239669     1.506514         17.481027      0.999000           0.536156         2.167292       172.299776           0.768710     
    314       0.465738     1.111663         18.225033      0.999000           0.608103         1.607616       248.191106           0.345645     
    315       0.568394     1.872149         27.725471      0.999000           0.987463         0.122575       717.834583           0.244573     
    316       0.916360     0.672621          6.962172      0.702652           0.675128         0.211703       466.681305           0.075367     
    317       0.521087     0.673589         15.573476      0.794528           0.806179         9.399812       160.841183           0.666468     
    318       0.391099     0.633362         10.156153      0.630135           0.852994         4.254124        86.564211           0.992650     
    319       0.688535     0.969816          5.231856      0.999000           0.113004         5.986018        51.875447           0.810228     
    320       1.655253     1.401709         14.428581      0.999000           0.188008         3.612623       255.192531           0.418721     
    321       1.272760     1.278807          1.988629      0.999000           0.571664         4.259659        87.606512           0.059101     
    322       1.458266     1.854492         64.866989      0.999000           0.340685         0.168654       528.644652           0.883084     
    323       0.400070     0.923153         18.047953      0.977766           0.488112         6.076699       138.800479           0.953060     
    324       1.567955     0.286109         52.261900      0.999000           0.167708         0.857614       704.942869           0.694136     
    325       0.750128     0.877936         89.620157      0.965095           0.853217         0.482467       739.834110           0.686845     
    326       1.256581     1.685261         12.638349      0.999000           0.771499         6.958285       797.690747           0.110662     
    327       1.350015     1.135912          4.194836      0.895187           0.021368         3.574241       104.565388           0.232067     
    328       1.426729     0.693498         47.920097      0.999000           0.682622         4.756080       484.719709           0.782489     
    329       1.249168     1.513559         53.081607      0.999000           0.203199         4.820862       573.964172           0.694871     
    330       1.505026     1.138081          2.331047      0.999000           0.360771         1.007524       284.048708           0.039305     
    331       1.018891     1.398949         18.274549      0.999000           0.631958         4.140620       135.202878           0.645128     
    332       0.997107     1.591181         20.497195      0.999000           0.759882         7.527189       751.127076           0.215519     
    333       0.776670     0.465564         29.625432      0.999000           0.852521         1.760634       475.898500           0.318390     
    334       1.700329     0.960204         50.300682      0.999000           0.077122         4.779351       325.022532           0.836821     
    335       1.578513     1.533061         33.419106      0.692854           0.021419         4.472341       230.442679           0.787066     
    336       0.492347     1.466550         11.017814      0.999000           0.193579         2.037985       170.873673           0.534379     
    337       1.713027     1.080309          5.552825      0.999000           0.158005         1.971361       380.666467           0.064003     
    338       1.452087     1.548453         53.977134      0.999000           0.377993         4.449455       432.862652           0.861321     
    339       0.797106     1.182878         52.639926      0.999000           0.944723         3.535032       464.864825           0.855698     
    340       0.737852     0.440297          6.693047      0.676311           0.378717         1.554322        85.188879           0.702765     
    341       1.597143     1.081717          6.349365      0.818392           0.816026         7.777621       183.283779           0.197412     
    342       1.316961     1.390849         21.342115      0.999000           0.250245         9.892724       214.423107           0.624152     
    343       0.336200     1.086285         56.652293      0.999000           0.551103         5.494368       654.887340           0.603721     
    344       1.222805     1.101420         37.235907      0.999000           0.820227         3.071440       745.563829           0.358103     
    345       1.514382     1.896966          5.978820      0.999000           0.621073         8.120963       338.925639           0.098541     
    346       0.465599     1.838742         15.155075      0.999000           0.977165         5.290449       161.986298           0.464363     
    347       0.095421     1.265117         12.053324      0.999000           0.890645         9.096825       129.829528           0.527999     
    348       0.881232     1.346742          4.834973      0.999000           0.582522         7.222663       480.918071           0.067023     
    349       0.551991     1.038150         92.426397      0.999000           0.694662         4.953721       780.676324           0.712365     
    350       0.871213     0.594260         70.298980      0.999000           0.312608         4.753581       710.754139           0.936025     
    351       0.837650     1.511623          3.999492      0.999000           0.429762         5.379872       213.494185           0.091463     
    352       0.954997     1.164893         11.155688      0.999000           0.205902         9.492275       461.889252           0.164951     
    353       0.516846     0.994142          2.684735      0.995401           0.466963         6.253986        68.733977           0.213895     
